"executionTime","stationBeanList__id","stationBeanList__stationName","stationBeanList__availableDocks","stationBeanList__totalDocks","stationBeanList__latitude","stationBeanList__longitude","stationBeanList__statusValue","stationBeanList__statusKey","stationBeanList__availableBikes","stationBeanList__stAddress1","stationBeanList__stAddress2","stationBeanList__city","stationBeanList__postalCode","stationBeanList__location","stationBeanList__altitude","stationBeanList__testStation","stationBeanList__lastCommunicationTime","stationBeanList__landMark"
"2019-11-28 05:27:11 AM","281","Grand Army Plaza & Central Park S","51","66","40.7643971","-73.97371465","In Service","1","14","Grand Army Plaza & Central Park S","","","","","","False","2019-11-28 05:27:01 AM",""
"","487","E 20 St & FDR Drive","23","34","40.73314259","-73.97573881","In Service","1","11","E 20 St & FDR Drive","","","","","","False","2019-11-28 05:23:56 AM",""
"","3255","8 Ave & W 31 St","0","19","40.7505853470215","-73.9946848154068","In Service","1","18","8 Ave & W 31 St","","","","","","False","2019-11-28 05:26:22 AM",""
"","72","W 52 St & 11 Ave","9","55","40.76727216","-73.99392888","In Service","1","46","W 52 St & 11 Ave","","","","","","False","2019-11-28 05:26:10 AM",""
"","79","Franklin St & W Broadway","13","33","40.71911552","-74.00666661","In Service","1","18","Franklin St & W Broadway","","","","","","False","2019-11-28 05:24:07 AM",""
"","82","St James Pl & Pearl St","0","27","40.71117416","-74.00016545","In Service","1","26","St James Pl & Pearl St","","","","","","False","2019-11-28 05:23:57 AM",""
"","83","Atlantic Ave & Fort Greene Pl","31","62","40.68382604","-73.97632328","In Service","1","31","Atlantic Ave & Fort Greene Pl","","","","","","False","2019-11-28 05:24:22 AM",""
"","116","W 17 St & 8 Ave","17","39","40.74177603","-74.00149746","In Service","1","22","W 17 St & 8 Ave","","","","","","False","2019-11-28 05:23:23 AM",""
"","119","Park Ave & St Edwards St","8","19","40.69608941","-73.97803415","In Service","1","11","Park Ave & St Edwards St","","","","","","False","2019-11-28 05:24:41 AM",""
"","120","Lexington Ave & Classon Ave","8","19","40.68676793","-73.95928168","In Service","1","9","Lexington Ave & Classon Ave","","","","","","False","2019-11-28 05:25:24 AM",""
"","127","Barrow St & Hudson St","2","31","40.73172428","-74.00674436","In Service","1","29","Barrow St & Hudson St","","","","","","False","2019-11-28 05:23:29 AM",""
"","128","MacDougal St & Prince St","22","30","40.72710258","-74.00297088","In Service","1","7","MacDougal St & Prince St","","","","","","False","2019-11-28 05:26:23 AM",""
"","143","Clinton St & Joralemon St","22","24","40.69239502","-73.99337909","In Service","1","2","Clinton St & Joralemon St","","","","","","False","2019-11-28 05:26:27 AM",""
"","144","Nassau St & Navy St","16","19","40.69839895","-73.98068914","In Service","1","3","Nassau St & Navy St","","","","","","False","2019-11-28 05:24:21 AM",""
"","146","Hudson St & Reade St","8","39","40.71625008","-74.0091059","In Service","1","31","Hudson St & Reade St","","","","","","False","2019-11-28 05:25:21 AM",""
"","150","E 2 St & Avenue C","28","54","40.7208736","-73.98085795","In Service","1","26","E 2 St & Avenue C","","","","","","False","2019-11-28 05:24:58 AM",""
"","151","Cleveland Pl & Spring St","20","33","40.722103786686034","-73.99724900722504","In Service","1","10","Cleveland Pl & Spring St","","","","","","False","2019-11-28 05:25:36 AM",""
"","157","Henry St & Atlantic Ave","9","23","40.69089272","-73.99612349","In Service","1","14","Henry St & Atlantic Ave","","","","","","False","2019-11-28 05:26:48 AM",""
"","161","LaGuardia Pl & W 3 St","7","35","40.72917025","-73.99810231","In Service","1","28","LaGuardia Pl & W 3 St","","","","","","False","2019-11-28 05:25:29 AM",""
"","164","E 47 St & 2 Ave","34","47","40.75323098","-73.97032517","In Service","1","13","E 47 St & 2 Ave","","","","","","False","2019-11-28 05:26:31 AM",""
"","167","E 39 St & 3 Ave","32","45","40.7489006","-73.97604882","In Service","1","11","E 39 St & 3 Ave","","","","","","False","2019-11-28 05:25:54 AM",""
"","168","W 18 St & 6 Ave","31","47","40.73971301","-73.99456405","In Service","1","16","W 18 St & 6 Ave","","","","","","False","2019-11-28 05:26:32 AM",""
"","173","Broadway & W 49 St","30","51","40.76068327096592","-73.9845272898674","In Service","1","21","Broadway & W 49 St","","","","","","False","2019-11-28 05:23:28 AM",""
"","174","E 25 St & 1 Ave","25","30","40.7381765","-73.97738662","In Service","1","4","E 25 St & 1 Ave","","","","","","False","2019-11-28 05:24:34 AM",""
"","195","Liberty St & Broadway","45","45","40.70905623","-74.01043382","In Service","1","0","Liberty St & Broadway","","","","","","False","2019-11-28 05:25:30 AM",""
"","212","W 16 St & The High Line","37","60","40.74334935","-74.00681753","In Service","1","23","W 16 St & The High Line","","","","","","False","2019-11-28 05:26:11 AM",""
"","216","Columbia Heights & Cranberry St","21","23","40.70037867","-73.99548059","In Service","1","2","Columbia Heights & Cranberry St","","","","","","False","2019-11-28 05:23:40 AM",""
"","217","Old Fulton St","23","39","40.70277159","-73.99383605","In Service","1","16","Old Fulton St","","","","","","False","2019-11-28 05:23:54 AM",""
"","223","W 13 St & 7 Ave","7","33","40.73781509","-73.99994661","In Service","1","26","W 13 St & 7 Ave","","","","","","False","2019-11-28 05:24:17 AM",""
"","224","Spruce St & Nassau St","31","31","40.71146364","-74.00552427","In Service","1","0","Spruce St & Nassau St","","","","","","False","2019-11-28 05:25:32 AM",""
"","228","E 48 St & 3 Ave","40","55","40.7546011026","-73.971878855","In Service","1","15","E 48 St & 3 Ave","","","","","","False","2019-11-28 05:24:06 AM",""
"","229","Great Jones St","15","23","40.72743423","-73.99379025","In Service","1","8","Great Jones St","","","","","","False","2019-11-28 05:27:09 AM",""
"","236","St Marks Pl & 2 Ave","5","47","40.7284186","-73.98713956","In Service","1","42","St Marks Pl & 2 Ave","","","","","","False","2019-11-28 05:24:01 AM",""
"","237","E 11 St & 2 Ave","3","39","40.73047309","-73.98672378","In Service","1","35","E 11 St & 2 Ave","","","","","","False","2019-11-28 05:24:46 AM",""
"","238","Bank St & Washington St","7","31","40.7361967","-74.00859207","In Service","1","24","Bank St & Washington St","","","","","","False","2019-11-28 05:23:54 AM",""
"","239","Willoughby St & Fleet St","26","31","40.69196566","-73.9813018","In Service","1","5","Willoughby St & Fleet St","","","","","","False","2019-11-28 05:24:31 AM",""
"","241","DeKalb Ave & S Portland Ave","20","23","40.68981035","-73.97493121","In Service","1","3","DeKalb Ave & S Portland Ave","","","","","","False","2019-11-28 05:27:07 AM",""
"","242","Carlton Ave & Flushing Ave","20","23","40.697787","-73.973736","In Service","1","3","Carlton Ave & Flushing Ave","","","","","","False","2019-11-28 05:23:14 AM",""
"","243","Fulton St & Rockwell Pl","27","31","40.68841","-73.979458","In Service","1","4","Fulton St & Rockwell Pl","","","","","","False","2019-11-28 05:24:18 AM",""
"","244","Willoughby Ave & Hall St","22","31","40.69196035","-73.96536851","In Service","1","9","Willoughby Ave & Hall St","","","","","","False","2019-11-28 05:25:33 AM",""
"","245","Myrtle Ave & St Edwards St","18","23","40.69327018","-73.97703874","In Service","1","5","Myrtle Ave & St Edwards St","","","","","","False","2019-11-28 05:25:08 AM",""
"","247","Perry St & Bleecker St","2","54","40.73535398","-74.00483091","In Service","1","50","Perry St & Bleecker St","","","","","","False","2019-11-28 05:25:28 AM",""
"","248","Laight St & Hudson St","8","23","40.72185379","-74.00771779","In Service","1","15","Laight St & Hudson St","","","","","","False","2019-11-28 05:23:38 AM",""
"","249","Harrison St & Hudson St","24","27","40.71870987","-74.0090009","In Service","1","3","Harrison St & Hudson St","","","","","","False","2019-11-28 05:25:07 AM",""
"","250","Lafayette St & Jersey St","27","40","40.72456089","-73.99565293","In Service","1","12","Lafayette St & Jersey St","","","","","","False","2019-11-28 05:23:29 AM",""
"","251","Mott St & Prince St","9","27","40.72317958","-73.99480012","In Service","1","18","Mott St & Prince St","","","","","","False","2019-11-28 05:25:12 AM",""
"","252","MacDougal St & Washington Sq","4","33","40.73226398","-73.99852205","In Service","1","29","MacDougal St & Washington Sq","","","","","","False","2019-11-28 05:25:49 AM",""
"","254","W 11 St & 6 Ave","42","59","40.73532427","-73.99800419","In Service","1","17","W 11 St & 6 Ave","","","","","","False","2019-11-28 05:24:49 AM",""
"","257","Lispenard St & Broadway","21","39","40.71939226","-74.00247214","In Service","1","18","Lispenard St & Broadway","","","","","","False","2019-11-28 05:27:05 AM",""
"","258","DeKalb Ave & Vanderbilt Ave","18","23","40.68940747","-73.96885458","In Service","1","5","DeKalb Ave & Vanderbilt Ave","","","","","","False","2019-11-28 05:25:46 AM",""
"","259","South St & Whitehall St","10","39","40.70122128","-74.01234218","In Service","1","28","South St & Whitehall St","","","","","","False","2019-11-28 05:26:38 AM",""
"","260","Broad St & Bridge St","23","33","40.70365182","-74.01167797","In Service","1","10","Broad St & Bridge St","","","","","","False","2019-11-28 05:24:36 AM",""
"","261","Johnson St & Gold St","11","27","40.69474881","-73.98362464","In Service","1","16","Johnson St & Gold St","","","","","","False","2019-11-28 05:23:14 AM",""
"","262","Washington Park","19","24","40.6917823","-73.9737299","In Service","1","5","Washington Park","","","","","","False","2019-11-28 05:24:18 AM",""
"","264","Maiden Ln & Pearl St","7","27","40.70706456","-74.00731853","In Service","1","20","Maiden Ln & Pearl St","","","","","","False","2019-11-28 05:26:46 AM",""
"","265","Stanton St & Chrystie St","4","35","40.72229346","-73.99147535","In Service","1","31","Stanton St & Chrystie St","","","","","","False","2019-11-28 05:25:17 AM",""
"","266","Avenue D & E 8 St","14","30","40.72368361","-73.97574813","In Service","1","16","Avenue D & E 8 St","","","","","","False","2019-11-28 05:26:03 AM",""
"","267","Broadway & W 36 St","0","54","40.75097711","-73.98765428","Not In Service","3","0","Broadway & W 36 St","","","","","","False","2019-11-28 05:23:50 AM",""
"","268","Howard St & Centre St","23","27","40.71910537","-73.99973337","In Service","1","3","Howard St & Centre St","","","","","","False","2019-11-28 05:26:47 AM",""
"","270","Adelphi St & Myrtle Ave","6","23","40.69308257","-73.97178913","In Service","1","16","Adelphi St & Myrtle Ave","","","","","","False","2019-11-28 05:26:14 AM",""
"","274","Lafayette Ave & Fort Greene Pl","26","31","40.68691865","-73.976682","In Service","1","5","Lafayette Ave & Fort Greene Pl","","","","","","False","2019-11-28 05:26:44 AM",""
"","275","Washington Ave & Greene Ave","11","19","40.68650065","-73.96563307","In Service","1","8","Washington Ave & Greene Ave","","","","","","False","2019-11-28 05:25:06 AM",""
"","276","Duane St & Greenwich St","0","25","40.71748752","-74.0104554","In Service","1","23","Duane St & Greenwich St","","","","","","False","2019-11-28 05:26:08 AM",""
"","278","Concord St & Bridge St","8","19","40.69766564","-73.98476437","In Service","1","10","Concord St & Bridge St","","","","","","False","2019-11-28 05:25:14 AM",""
"","279","Peck Slip & Front St","22","36","40.707873","-74.00167","In Service","1","14","Peck Slip & Front St","","","","","","False","2019-11-28 05:24:26 AM",""
"","280","E 10 St & 5 Ave","15","31","40.73331967","-73.99510132","In Service","1","14","E 10 St & 5 Ave","","","","","","False","2019-11-28 05:25:05 AM",""
"","282","Kent Ave & S 11 St","6","27","40.707644944175705","-73.96841526031494","In Service","1","20","Kent Ave & S 11 St","","","","","","False","2019-11-28 05:24:33 AM",""
"","284","Greenwich Ave & 8 Ave","15","43","40.7390169121","-74.0026376103","In Service","1","28","Greenwich Ave & 8 Ave","","","","","","False","2019-11-28 05:24:21 AM",""
"","285","Broadway & E 14 St","13","53","40.73454567","-73.99074142","In Service","1","37","Broadway & E 14 St","","","","","","False","2019-11-28 05:25:37 AM",""
"","289","Monroe St & Classon Ave","12","19","40.6845683","-73.95881081","In Service","1","6","Monroe St & Classon Ave","","","","","","False","2019-11-28 05:23:39 AM",""
"","291","Madison St & Montgomery St","2","20","40.713126","-73.984844","In Service","1","17","Madison St & Montgomery St","","","","","","False","2019-11-28 05:26:20 AM",""
"","293","Lafayette St & E 8 St","25","55","40.73020660529954","-73.99102628231049","In Service","1","30","Lafayette St & E 8 St","","","","","","False","2019-11-28 05:24:37 AM",""
"","295","Pike St & E Broadway","4","24","40.71406667","-73.99293911","In Service","1","18","Pike St & E Broadway","","","","","","False","2019-11-28 05:24:00 AM",""
"","296","Division St & Bowery","9","35","40.71413089","-73.9970468","In Service","1","26","Division St & Bowery","","","","","","False","2019-11-28 05:26:04 AM",""
"","297","E 15 St & 3 Ave","1","27","40.734232","-73.986923","In Service","1","26","E 15 St & 3 Ave","","","","","","False","2019-11-28 05:26:28 AM",""
"","298","3 Ave & Schermerhorn St","28","35","40.68683208","-73.9796772","In Service","1","7","3 Ave & Schermerhorn St","","","","","","False","2019-11-28 05:25:32 AM",""
"","301","E 2 St & Avenue B","32","58","40.72217444","-73.98368779","In Service","1","26","E 2 St & Avenue B","","","","","","False","2019-11-28 05:25:56 AM",""
"","302","Avenue D & E 3 St","7","23","40.72082834","-73.97793172","In Service","1","16","Avenue D & E 3 St","","","","","","False","2019-11-28 05:23:55 AM",""
"","303","Mercer St & Spring St","64","67","40.72362738","-73.99949601","In Service","1","3","Mercer St & Spring St","","","","","","False","2019-11-28 05:24:29 AM",""
"","305","E 58 St & 3 Ave","11","33","40.76095756","-73.96724467","In Service","1","21","E 58 St & 3 Ave","","","","","","False","2019-11-28 05:26:27 AM",""
"","307","Canal St & Rutgers St","9","30","40.71427487","-73.98990025","In Service","1","21","Canal St & Rutgers St","","","","","","False","2019-11-28 05:24:15 AM",""
"","308","St James Pl & Oliver St","9","27","40.71307916","-73.99851193","In Service","1","18","St James Pl & Oliver St","","","","","","False","2019-11-28 05:26:51 AM",""
"","309","Murray St & West St","38","41","40.7149787","-74.013012","In Service","1","2","Murray St & West St","","","","","","False","2019-11-28 05:23:25 AM",""
"","310","State St & Smith St","31","36","40.68926942","-73.98912867","In Service","1","5","State St & Smith St","","","","","","False","2019-11-28 05:24:23 AM",""
"","311","Norfolk St & Broome St","11","31","40.7172274","-73.98802084","In Service","1","20","Norfolk St & Broome St","","","","","","False","2019-11-28 05:23:52 AM",""
"","312","Allen St & Stanton St","6","31","40.722055","-73.989111","In Service","1","24","Allen St & Stanton St","","","","","","False","2019-11-28 05:26:15 AM",""
"","313","Washington Ave & Park Ave","8","23","40.69610226","-73.96751037","In Service","1","15","Washington Ave & Park Ave","","","","","","False","2019-11-28 05:23:49 AM",""
"","315","South St & Gouverneur Ln","3","29","40.70355377","-74.00670227","In Service","1","26","South St & Gouverneur Ln","","","","","","False","2019-11-28 05:25:23 AM",""
"","316","Fulton St & William St","35","43","40.70955958","-74.00653609","In Service","1","8","Fulton St & William St","","","","","","False","2019-11-28 05:24:17 AM",""
"","317","E 6 St & Avenue B","33","54","40.72453734","-73.98185424","In Service","1","21","E 6 St & Avenue B","","","","","","False","2019-11-28 05:23:31 AM",""
"","319","Fulton St & Broadway","17","33","40.711066","-74.009447","In Service","1","16","Fulton St & Broadway","","","","","","False","2019-11-28 05:25:42 AM",""
"","320","Leonard St & Church St","11","27","40.717571","-74.005549","In Service","1","16","Leonard St & Church St","","","","","","False","2019-11-28 05:26:38 AM",""
"","321","Cadman Plaza E & Red Cross Pl","26","27","40.69991755","-73.98971773","In Service","1","1","Cadman Plaza E & Red Cross Pl","","","","","","False","2019-11-28 05:25:06 AM",""
"","323","Lawrence St & Willoughby St","35","39","40.69236178","-73.98631746","In Service","1","2","Lawrence St & Willoughby St","","","","","","False","2019-11-28 05:25:15 AM",""
"","324","DeKalb Ave & Hudson Ave","44","51","40.689888","-73.981013","In Service","1","7","DeKalb Ave & Hudson Ave","","","","","","False","2019-11-28 05:26:11 AM",""
"","325","E 19 St & 3 Ave","24","35","40.73624527","-73.98473765","In Service","1","11","E 19 St & 3 Ave","","","","","","False","2019-11-28 05:24:34 AM",""
"","326","E 11 St & 1 Ave","0","41","40.72953837","-73.98426726","In Service","1","40","E 11 St & 1 Ave","","","","","","False","2019-11-28 05:24:58 AM",""
"","327","Vesey Pl & River Terrace","13","39","40.7153379","-74.01658354","In Service","1","26","Vesey Pl & River Terrace","","","","","","False","2019-11-28 05:24:20 AM",""
"","328","Watts St & Greenwich St","21","23","40.72405549","-74.00965965","In Service","1","2","Watts St & Greenwich St","","","","","","False","2019-11-28 05:24:09 AM",""
"","330","Reade St & Broadway","39","39","40.71450451","-74.00562789","In Service","1","0","Reade St & Broadway","","","","","","False","2019-11-28 05:23:43 AM",""
"","331","Pike St & Monroe St","8","27","40.71173107","-73.99193043","In Service","1","19","Pike St & Monroe St","","","","","","False","2019-11-28 05:26:24 AM",""
"","332","Cherry St","12","36","40.71219906","-73.97948148","In Service","1","24","Cherry St","","","","","","False","2019-11-28 05:25:12 AM",""
"","334","W 20 St & 7 Ave","7","31","40.74238787","-73.99726235","In Service","1","24","W 20 St & 7 Ave","","","","","","False","2019-11-28 05:25:09 AM",""
"","335","Washington Pl & Broadway","4","27","40.72903917","-73.99404649","In Service","1","20","Washington Pl & Broadway","","","","","","False","2019-11-28 05:26:38 AM",""
"","336","Sullivan St & Washington Sq","0","36","40.73047747","-73.99906065","In Service","1","35","Sullivan St & Washington Sq","","","","","","False","2019-11-28 05:24:17 AM",""
"","337","Old Slip & Front St","29","37","40.7037992","-74.00838676","In Service","1","8","Old Slip & Front St","","","","","","False","2019-11-28 05:23:38 AM",""
"","339","Avenue D & E 12 St","7","30","40.72580614","-73.97422494","In Service","1","23","Avenue D & E 12 St","","","","","","False","2019-11-28 05:25:50 AM",""
"","340","Madison St & Clinton St","13","27","40.71269042","-73.98776323","In Service","1","13","Madison St & Clinton St","","","","","","False","2019-11-28 05:24:41 AM",""
"","341","Stanton St & Mangin St","12","19","40.71782143","-73.97628939","In Service","1","7","Stanton St & Mangin St","","","","","","False","2019-11-28 05:24:23 AM",""
"","342","Columbia St & Rivington St","1","29","40.71739973","-73.98016555","In Service","1","27","Columbia St & Rivington St","","","","","","False","2019-11-28 05:25:10 AM",""
"","343","Clinton Ave & Flushing Ave","7","23","40.69794","-73.96986848","In Service","1","16","Clinton Ave & Flushing Ave","","","","","","False","2019-11-28 05:25:32 AM",""
"","344","Monroe St & Bedford Ave","15","23","40.6851443","-73.95380904","In Service","1","7","Monroe St & Bedford Ave","","","","","","False","2019-11-28 05:25:33 AM",""
"","346","Bank St & Hudson St","2","27","40.73652889","-74.00618026","In Service","1","25","Bank St & Hudson St","","","","","","False","2019-11-28 05:25:33 AM",""
"","347","Greenwich St & W Houston St","35","35","40.728846","-74.008591","In Service","1","0","Greenwich St & W Houston St","","","","","","False","2019-11-28 05:26:47 AM",""
"","349","Rivington St & Ridge St","2","61","40.71850211","-73.98329859","In Service","1","59","Rivington St & Ridge St","","","","","","False","2019-11-28 05:24:53 AM",""
"","350","Clinton St & Grand St","5","28","40.71559509","-73.9870295","In Service","1","23","Clinton St & Grand St","","","","","","False","2019-11-28 05:24:35 AM",""
"","351","Front St & Maiden Ln","31","39","40.70530954","-74.00612572","In Service","1","8","Front St & Maiden Ln","","","","","","False","2019-11-28 05:25:12 AM",""
"","353","S Portland Ave & Hanson Pl","22","27","40.68539567","-73.97431458","In Service","1","4","S Portland Ave & Hanson Pl","","","","","","False","2019-11-28 05:23:37 AM",""
"","354","Emerson Pl & Myrtle Ave","15","23","40.69363137","-73.96223558","In Service","1","8","Emerson Pl & Myrtle Ave","","","","","","False","2019-11-28 05:25:49 AM",""
"","355","Bayard St & Baxter St","8","43","40.71602118","-73.99974372","In Service","1","35","Bayard St & Baxter St","","","","","","False","2019-11-28 05:27:01 AM",""
"","356","Bialystoker Pl & Delancey St","0","23","40.71622644","-73.98261206","In Service","1","23","Bialystoker Pl & Delancey St","","","","","","False","2019-11-28 05:25:29 AM",""
"","358","Christopher St & Greenwich St","27","50","40.73291553","-74.00711384","In Service","1","23","Christopher St & Greenwich St","","","","","","False","2019-11-28 05:27:10 AM",""
"","359","E 47 St & Park Ave","54","64","40.75510267","-73.97498696","In Service","1","9","E 47 St & Park Ave","","","","","","False","2019-11-28 05:24:20 AM",""
"","360","William St & Pine St","33","39","40.70717936","-74.00887308","In Service","1","6","William St & Pine St","","","","","","False","2019-11-28 05:23:19 AM",""
"","361","Allen St & Hester St","12","43","40.71605866","-73.99190759","In Service","1","30","Allen St & Hester St","","","","","","False","2019-11-28 05:26:37 AM",""
"","362","Broadway & W 37 St","0","57","40.75172632","-73.98753523","Not In Service","3","0","Broadway & W 37 St","","","","","","False","2019-11-28 05:24:05 AM",""
"","363","West Thames St","30","49","40.70834698","-74.01713445","In Service","1","18","West Thames St","","","","","","False","2019-11-28 05:25:14 AM",""
"","364","Lafayette Ave & Classon Ave","26","27","40.68900443","-73.96023854","In Service","1","1","Lafayette Ave & Classon Ave","","","","","","False","2019-11-28 05:23:57 AM",""
"","366","Clinton Ave & Myrtle Ave","14","33","40.693261","-73.968896","In Service","1","19","Clinton Ave & Myrtle Ave","","","","","","False","2019-11-28 05:26:16 AM",""
"","367","E 53 St & Lexington Ave","5","34","40.75828065","-73.97069431","In Service","1","27","E 53 St & Lexington Ave","","","","","","False","2019-11-28 05:25:04 AM",""
"","368","Carmine St & 6 Ave","3","39","40.73038599","-74.00214988","In Service","1","33","Carmine St & 6 Ave","","","","","","False","2019-11-28 05:24:15 AM",""
"","369","Washington Pl & 6 Ave","6","21","40.73224119","-74.00026394","In Service","1","15","Washington Pl & 6 Ave","","","","","","False","2019-11-28 05:26:47 AM",""
"","372","Franklin Ave & Myrtle Ave","24","27","40.694546087246025","-73.95801365375519","In Service","1","3","Franklin Ave & Myrtle Ave","","","","","","False","2019-11-28 05:25:01 AM",""
"","373","Willoughby Ave & Walworth St","14","19","40.69331716","-73.95381995","In Service","1","5","Willoughby Ave & Walworth St","","","","","","False","2019-11-28 05:26:28 AM",""
"","376","John St & William St","12","43","40.70862144","-74.00722156","In Service","1","31","John St & William St","","","","","","False","2019-11-28 05:24:16 AM",""
"","377","6 Ave & Canal St","26","47","40.72243797","-74.00566443","In Service","1","21","6 Ave & Canal St","","","","","","False","2019-11-28 05:26:01 AM",""
"","379","W 31 St & 7 Ave","0","42","40.749156","-73.9916","In Service","1","40","W 31 St & 7 Ave","","","","","","False","2019-11-28 05:24:49 AM",""
"","380","W 4 St & 7 Ave S","6","42","40.73401143","-74.00293877","In Service","1","35","W 4 St & 7 Ave S","","","","","","False","2019-11-28 05:24:31 AM",""
"","383","Greenwich Ave & Charles St","8","39","40.735238","-74.000271","In Service","1","30","Greenwich Ave & Charles St","","","","","","False","2019-11-28 05:26:20 AM",""
"","385","E 55 St & 2 Ave","5","29","40.75797322","-73.96603308","In Service","1","23","E 55 St & 2 Ave","","","","","","False","2019-11-28 05:26:43 AM",""
"","386","Centre St & Worth St","22","43","40.71494807","-74.00234482","In Service","1","21","Centre St & Worth St","","","","","","False","2019-11-28 05:26:59 AM",""
"","387","Centre St & Chambers St","27","39","40.71273266","-74.0046073","In Service","1","12","Centre St & Chambers St","","","","","","False","2019-11-28 05:23:12 AM",""
"","388","W 26 St & 10 Ave","21","35","40.749717753","-74.002950346","In Service","1","14","W 26 St & 10 Ave","","","","","","False","2019-11-28 05:24:43 AM",""
"","389","Broadway & Berry St","4","27","40.71044554","-73.96525063","In Service","1","22","Broadway & Berry St","","","","","","False","2019-11-28 05:27:05 AM",""
"","390","Duffield St & Willoughby St","26","31","40.69221589","-73.9842844","In Service","1","4","Duffield St & Willoughby St","","","","","","False","2019-11-28 05:23:17 AM",""
"","391","Clark St & Henry St","26","31","40.69760127","-73.99344559","In Service","1","4","Clark St & Henry St","","","","","","False","2019-11-28 05:25:30 AM",""
"","392","Jay St & Tech Pl","31","35","40.695065","-73.987167","In Service","1","4","Jay St & Tech Pl","","","","","","False","2019-11-28 05:24:15 AM",""
"","393","E 5 St & Avenue C","19","37","40.72299208","-73.97995466","In Service","1","17","E 5 St & Avenue C","","","","","","False","2019-11-28 05:25:16 AM",""
"","394","E 9 St & Avenue C","22","34","40.72521311","-73.97768752","In Service","1","12","E 9 St & Avenue C","","","","","","False","2019-11-28 05:24:52 AM",""
"","396","Lefferts Pl & Franklin Ave","17","25","40.680342423","-73.9557689392","In Service","1","8","Lefferts Pl & Franklin Ave","","","","","","False","2019-11-28 05:24:36 AM",""
"","397","Fulton St & Clermont Ave","23","27","40.68415748","-73.96922273","In Service","1","4","Fulton St & Clermont Ave","","","","","","False","2019-11-28 05:25:52 AM",""
"","398","Atlantic Ave & Furman St","1","31","40.69165183","-73.9999786","In Service","1","30","Atlantic Ave & Furman St","","","","","","False","2019-11-28 05:24:57 AM",""
"","399","Lafayette Ave & St James Pl","24","27","40.68851534","-73.9647628","In Service","1","3","Lafayette Ave & St James Pl","","","","","","False","2019-11-28 05:24:13 AM",""
"","400","Pitt St & Stanton St","3","15","40.71926081","-73.98178024","In Service","1","12","Pitt St & Stanton St","","","","","","False","2019-11-28 05:23:53 AM",""
"","401","Allen St & Rivington St","1","42","40.72019576","-73.98997825","In Service","1","40","Allen St & Rivington St","","","","","","False","2019-11-28 05:24:50 AM",""
"","402","Broadway & E 22 St","32","39","40.7403432","-73.98955109","In Service","1","4","Broadway & E 22 St","","","","","","False","2019-11-28 05:24:43 AM",""
"","403","E 2 St & 2 Ave","4","31","40.72502876","-73.99069656","In Service","1","27","E 2 St & 2 Ave","","","","","","False","2019-11-28 05:26:50 AM",""
"","405","Washington St & Gansevoort St","33","51","40.739323","-74.008119","In Service","1","18","Washington St & Gansevoort St","","","","","","False","2019-11-28 05:24:33 AM",""
"","406","Hicks St & Montague St","32","34","40.69512845","-73.99595065","In Service","1","2","Hicks St & Montague St","","","","","","False","2019-11-28 05:24:26 AM",""
"","408","Market St & Cherry St","10","23","40.71076228","-73.99400398","In Service","1","13","Market St & Cherry St","","","","","","False","2019-11-28 05:23:48 AM",""
"","410","Suffolk St & Stanton St","18","45","40.72066442","-73.98517977","In Service","1","26","Suffolk St & Stanton St","","","","","","False","2019-11-28 05:24:44 AM",""
"","411","E 6 St & Avenue D","26","31","40.72228087","-73.97668709","In Service","1","3","E 6 St & Avenue D","","","","","","False","2019-11-28 05:25:24 AM",""
"","412","Forsyth St & Canal St","12","29","40.7158155","-73.99422366","In Service","1","16","Forsyth St & Canal St","","","","","","False","2019-11-28 05:25:27 AM",""
"","415","Pearl St & Hanover Square","28","42","40.7047177","-74.00926027","In Service","1","13","Pearl St & Hanover Square","","","","","","False","2019-11-28 05:26:06 AM",""
"","416","Cumberland St & Lafayette Ave","24","31","40.68753406","-73.97265183","In Service","1","7","Cumberland St & Lafayette Ave","","","","","","False","2019-11-28 05:24:05 AM",""
"","417","Barclay St & Church St","3","25","40.71291224","-74.01020234","In Service","1","21","Barclay St & Church St","","","","","","False","2019-11-28 05:25:03 AM",""
"","418","Front St & Gold St","7","23","40.70224","-73.982578","In Service","1","16","Front St & Gold St","","","","","","False","2019-11-28 05:26:01 AM",""
"","419","Carlton Ave & Park Ave","12","23","40.69580705","-73.97355569","In Service","1","11","Carlton Ave & Park Ave","","","","","","False","2019-11-28 05:24:00 AM",""
"","420","Clermont Ave & Lafayette Ave","20","23","40.68764484","-73.96968902","In Service","1","2","Clermont Ave & Lafayette Ave","","","","","","False","2019-11-28 05:23:23 AM",""
"","421","Clermont Ave & Park Ave","8","19","40.69573398","-73.97129668","In Service","1","11","Clermont Ave & Park Ave","","","","","","False","2019-11-28 05:24:03 AM",""
"","422","W 59 St & 10 Ave","20","79","40.770513","-73.988038","In Service","1","59","W 59 St & 10 Ave","","","","","","False","2019-11-28 05:24:24 AM",""
"","423","W 54 St & 9 Ave","0","0","40.76584941","-73.98690506","Not In Service","3","0","W 54 St & 9 Ave","","","","","","False","2019-10-23 07:54:12 AM",""
"","426","West St & Chambers St","26","29","40.71754834","-74.01322069","In Service","1","3","West St & Chambers St","","","","","","False","2019-11-28 05:25:11 AM",""
"","427","Bus Slip & State St","18","47","40.701907","-74.013942","In Service","1","28","Bus Slip & State St","","","","","","False","2019-11-28 05:24:54 AM",""
